5736,5736,5736,5736,5736,5736,5736,5736,5335,6516
3972,3972,3972,3972,3972,3972,3972,3972,3972,4186
1848,1848,1848,1848,1848,1848,1848,1848,1848,1907
3756,3756,3756,3756,3756,3756,3756,3756,3136,4445
324,2431,2431,2431,2431,3128,3128,3101,3175,6102
6036,6036,6036,6036,6036,6036,6036,6036,6036,6111
2664,2664,2664,2664,2664,2664,2664,2664,2664,3003
16680,16680,16680,16680,16680,16680,16680,16680,13203,18970
1740,1740,1740,1740,1740,1740,1740,1648,1648,2249
1764,1764,1764,1764,1764,1764,1530,1824,1824,2459
2400,2400,2400,2400,2400,2400,2400,2400,1864,2708
4548,4548,4548,4548,4548,4290,5608,5608,5608,7215
9456,9456,9456,9456,9456,9456,9456,9456,7512,10735
540,540,540,540,540,540,540,561,520,724
1884,1884,1884,1884,1884,2872,2872,2872,2872,3685
5640,5640,5640,5640,5640,5640,5640,5640,5450,6779
6240,6240,6240,6240,6240,6240,6240,6240,6240,6921
2688,2688,2688,2688,2688,2688,2688,2504,2373,3931
1314,1314,1314,1314,1314,2760,2760,2760,2760,3112
3480,3480,3480,3480,3480,3480,3480,3184,3184,4542
3432,3432,3432,3432,3432,3432,3432,3184,3184,4420
2940,2940,2940,2940,2940,2940,2940,2940,2940,3016
7296,7296,7296,7296,7296,7296,7296,7296,7296,7863
14304,14304,14304,14304,14304,14304,14304,14304,11560,16736
9936,9936,9936,9936,9936,9936,9896,9896,9896,13495
2604,2604,2604,2604,2604,2604,2604,2604,2604,2781
3084,3084,3084,3084,3084,3084,2456,1020,0,3790
2232,2232,2232,2232,2232,2232,2232,2232,2232,2276
2376,2376,2376,2376,2376,2376,2376,2376,2376,2949
2880,2880,2880,2880,2880,2880,2880,2880,2880,2996
4728,4728,4728,4728,4728,4728,4728,4728,4120,5816
4992,4992,4992,4992,4992,4992,4992,4370,4600,6667
7092,7092,7092,7092,7092,7092,7092,7092,5960,8412
7584,7584,7584,7584,7584,7584,7584,7584,5808,9038
1920,1920,1920,1920,1920,1920,1920,2024,2024,2757
1188,1188,1188,1188,1188,1125,1584,1584,1584,2096
4200,4200,4200,4200,4200,4200,4200,4200,4200,4331
4128,4128,4128,4128,4128,4128,4128,4128,4128,4499
13212,13212,13212,13212,13212,13212,13212,13212,10592,15264
6036,6036,6036,6036,6036,6036,6036,5368,5368,7463
9360,9360,9360,9360,9360,9360,9360,9360,9360,9678
0,0,216,216,216,216,273,273,273,330
1416,1416,1416,1416,1416,1416,1416,1240,1240,1718
3552,3552,3552,3552,3552,3552,3552,3552,2816,4125
840,840,840,840,840,944,944,944,944,1256
10128,10128,10128,10128,10128,10128,11968,11968,11968,15697
2028,2028,2028,2028,2028,2028,2028,2028,2028,2210
2292,2292,2292,2292,2292,2292,2292,2292,2292,2381
2112,2112,2112,2112,2112,2112,2090,2280,2280,3201
13680,13680,13680,13680,13680,13680,13680,13680,13680,14253
0,156,156,156,156,0,0,0,0,159
3816,3816,3816,3816,3816,3816,3816,3816,3184,4571
8940,8940,8940,8940,8940,8940,8940,8940,7056,10158
1128,1128,1128,1128,1128,1128,1128,984,0,1428
3948,3948,3948,3948,3948,3948,4040,4040,2815,6065
2724,2724,2724,2724,2724,3656,3656,3656,3656,4632
1344,1344,1344,1344,1344,1344,1488,1488,1488,1946
1272,1272,1272,1272,1272,1272,1287,1400,1400,1906
5400,5400,5400,5400,5400,5400,6008,6008,6008,8188
1128,1128,1128,1128,1128,1128,1128,1136,1136,1644
2784,2784,2784,2784,2784,4040,4040,4040,4040,5150
1428,1428,1428,1428,1428,1428,1428,1428,1428,1448
1920,1920,1920,1920,1920,1920,1920,1656,1656,2312
324,324,324,324,243,456,264,264,264,715
2964,2964,2964,2964,2964,2964,2964,2964,2752,3898
4596,4596,4596,4596,4596,4596,4596,4596,4554,5644
2,0,0,0,0,0,0,0,0,3
1296,1296,1296,1296,1296,1296,1296,1296,1072,1516
5520,5520,5520,5520,5520,5520,5520,5335,4912,7006
1224,1224,1224,1224,1224,1224,1224,1155,1056,1491
728,728,728,728,728,728,728,728,728,728
768,768,768,2360,2360,2360,2360,2360,2360,2767
36,3416,3416,3416,3416,3416,3416,3416,2076,4421
15288,15288,15288,15288,15288,15288,15288,15288,15288,15787
1680,1680,1680,1680,1680,1680,1680,1680,1680,1701
1668,1668,1668,1668,1668,1668,1668,1500,1504,2308
444,444,444,444,444,576,888,888,826,1299
7896,7896,7896,7896,7896,7896,7896,7896,7896,8472
5172,5172,5172,5172,5172,5172,5172,5172,5172,5660
7668,7668,7668,7668,7668,7668,7668,7668,6480,9223
5340,5340,5340,5340,5340,5340,5340,5340,4104,5896
6384,6384,6384,6384,6384,6384,6384,6384,6384,6384
6336,6336,6336,6336,6336,6336,6336,6204,5664,8182
4416,4416,4416,4416,4416,4416,4416,4416,4416,4565
5316,5316,5316,5316,5316,5316,5316,5316,4928,6032
2748,2748,2748,2748,2748,3992,3992,3992,3992,5080
1464,1464,1464,1464,1464,1464,1464,1464,1464,1519
16620,16620,16620,16620,16620,16620,16620,16620,13896,19694
1776,1776,1776,1776,1776,1776,1776,1776,1020,2580
48,253,300,1112,1112,1112,1112,1112,648,1328
1776,1776,1776,1776,1776,1776,2211,2211,2080,2919
2400,2400,2400,2400,2400,2400,2400,2400,2400,2456
852,852,852,852,852,1288,1288,1288,1288,1631
1332,1332,1332,1332,1332,1332,1440,1440,1440,1954
84,1064,1064,1064,1064,1064,1064,1064,1064,1164
1224,1224,1224,1224,1224,1224,1224,1224,1224,1291
372,372,372,372,528,0,0,0,0,685
2004,2004,2004,2004,2004,2004,2004,1991,1864,2648
3108,3108,3108,3108,3108,3108,3108,3108,3108,3248
8016,8016,8016,8016,8016,8016,8016,6930,6992,9749
612,612,612,612,612,612,612,720,720,926
3132,3132,3132,3132,3132,3132,3132,3168,2968,4164
4656,4656,4656,4656,4656,4656,4656,4656,4444,5620
5028,5028,5028,5028,5028,5028,5028,5028,5028,5036
7008,7008,7008,7008,7008,7008,7008,7008,7008,7158
2112,2112,2112,2112,2112,2112,2112,2112,2112,2200
1728,1728,1728,1728,1728,1500,1944,1944,1944,2632
3288,3288,3288,3288,3288,3288,3288,2880,2880,4014
240,240,240,240,240,440,440,440,392,568
5412,5412,5412,5412,5412,5412,5412,5412,5412,6222
19500,19500,19500,19500,19500,19500,19500,19500,19500,19727
2244,2244,2244,2244,2244,2244,2244,2244,2244,2303
1896,1896,1896,1896,1896,1896,1896,1896,1793,2209
1596,1596,1596,1596,1596,1596,1596,1596,1596,1757
2376,2376,2376,2376,2376,2376,2376,2376,2376,2410
1188,1188,1188,1188,1188,1188,1188,1188,1188,1196
120,120,336,336,336,308,308,308,234,571
648,648,648,648,648,648,648,648,648,734
936,936,936,936,936,936,936,936,936,1120
1056,1056,1056,1056,1056,1056,1056,1056,1056,1102
696,696,696,696,696,696,696,696,693,1084
1152,1152,1152,1152,1152,1152,1152,1152,1152,1160
776,776,776,776,776,776,776,776,776,791
852,852,852,852,852,852,852,957,957,1136
504,504,504,504,504,504,671,671,671,760
5724,5724,5724,5724,5724,5724,5724,5724,5300,6843
1308,1308,1308,1308,1308,1308,1243,1232,1232,1710
6012,6012,6012,6012,6012,6012,6012,6012,6012,6400
2616,2616,2616,2616,2616,2616,2616,2616,2616,2766
6048,6048,6048,6048,6048,6048,6048,6048,6048,6526
4596,4596,4596,4596,4596,4596,4596,4596,4596,4744
3312,3312,3312,3312,3312,3312,3312,3312,3124,3831
3108,3108,3108,3108,3108,3108,3108,3108,2512,3606
3144,3144,3144,3144,3144,3928,3928,2946,0,5262
3168,3168,3168,3168,3168,3168,3320,3320,3320,4500
7788,7788,7788,7788,7788,7788,7788,7788,7788,7852
3984,3984,3984,3984,3984,3984,3984,3984,3366,4812
12444,12444,12444,12444,12444,12444,12444,11848,11848,16236
3168,3168,3168,3168,3168,3168,3168,3168,3168,3561
1788,1788,1788,1788,1788,1788,1788,1991,1991,2347
3600,3600,3600,3600,3600,3600,3600,3600,3000,4428
3420,3420,3420,3420,3420,3420,3420,3420,3420,3739
7584,7584,7584,7584,7584,7584,7584,7584,6780,8851
3852,3852,3852,3852,3852,3852,3663,3648,3648,5150
3624,3624,3624,3624,3624,3624,3624,3624,3674,4182
2976,2976,2976,2976,2976,2976,2976,2976,2976,2984
3132,3132,3132,3132,3132,3132,3132,3132,3132,3244
6996,6996,6996,6996,6996,6996,6996,6996,6996,7148
3660,3660,3660,3660,3660,3660,3660,3660,3660,4110
3372,3372,3372,3372,3372,3372,3372,3010,2944,4535
1752,1752,1752,1476,4152,4152,4152,4152,3138,4995
1256,1256,1256,1256,1256,1256,1256,1256,1188,1550
0,135,1048,1048,1048,1048,1048,1048,1048,1086
4956,4956,4956,4956,4956,4956,4956,4956,4956,5250
3612,3612,3612,3612,3612,3612,3612,3612,3612,3749
5916,5916,5916,5916,5916,5916,5916,5916,5916,6141
12012,12012,12012,12012,12012,12012,12012,12012,12012,12058
1632,1632,1632,1632,1632,1632,1632,1632,1632,1656
2412,2412,2412,2412,2412,2412,2412,2412,2412,2578
2184,2184,2184,2184,2184,2184,2184,2184,2184,2206
9456,9456,9456,9456,9456,9456,9456,9456,9456,10101
2436,2436,2436,2436,2436,2436,2436,2328,2328,3275
6192,6192,6192,6192,6192,6192,6192,6192,4712,7037
1140,1140,1140,1140,1140,1140,1140,880,570,1363
4416,4416,4416,4416,4416,4416,4416,4416,4416,4888
3720,3720,3720,3720,3720,3720,3720,3720,3720,3781
3480,3480,3480,3480,3480,3480,3480,3480,3480,3523
5688,5688,5688,5688,5688,5688,5688,5688,5688,6209
7524,7524,7524,7524,7524,7524,7524,7524,7524,7841
19896,19896,19896,19896,19896,19896,19896,19896,19896,21772
4740,4740,4740,4740,4740,4740,4740,4740,4740,5109
2280,2280,2280,2280,2280,3184,3184,3184,3184,4205
612,612,924,2280,2280,2280,2280,2280,0,2771
720,720,720,720,1552,1552,1552,1552,1552,1943
4920,4920,4920,4920,4920,4920,4920,4920,4122,5810
1692,1692,1692,1692,1692,1692,1692,1692,1606,1940
8556,8556,8556,8556,8556,8556,7137,9024,9024,12694
752,752,752,752,752,752,752,752,0,806
1776,1776,1776,1776,1776,1776,1776,1720,1720,2601
7824,7824,7824,7824,7824,7824,7824,7824,6720,8812
3432,3432,3432,3432,3432,3432,3432,2961,3264,4549
576,576,576,576,576,576,412,0,0,801
1456,1456,1456,1456,1456,1456,1456,1456,1456,1464
2916,2916,2916,2916,2916,2916,3014,3184,3346,5171
0,0,0,474,474,286,286,286,286,733
0,0,77,372,372,372,372,148,148,457
0,190,856,856,856,1169,1169,1182,670,2491
684,684,684,684,684,684,684,684,684,708
3528,3528,3528,3528,3528,3528,3528,3528,3528,3710
4152,4152,4152,4152,4152,4152,4152,4152,4152,4276
1260,1260,1260,1260,1260,1260,1260,1260,1260,1390
5700,5700,5700,5700,5700,5700,5700,5700,5700,6082
5664,5664,5664,5664,5664,5664,5664,5260,5320,7393
3948,3948,3948,3948,3948,3948,3948,3948,3336,4737
6576,6576,6576,6576,6576,6576,6576,6576,5067,7459
6492,6492,6492,6492,6492,6492,6492,6193,5456,7847
2244,2244,2244,2244,2244,2244,2244,2244,2070,2947
2160,2160,2160,2160,2160,2160,2123,2224,2224,3036
13956,13956,13956,13956,13956,13956,13956,13956,13956,14963
6612,6612,6612,6612,6612,6612,6612,6612,6612,6668
2520,2520,2520,2520,2520,2520,2520,2540,2624,3631
1392,1392,1392,1392,1392,1392,1392,1392,1392,1392
1284,1284,1284,1284,1284,1284,1284,1496,1510,1917
2724,2724,2724,2724,2724,2724,2724,2724,2724,2981
1632,1632,1632,1632,1632,1632,1632,1632,1632,1769
1380,1380,1380,1380,1380,1380,1380,1380,1380,1456
6840,6840,6840,6840,6840,6840,6840,6457,6008,8425
528,528,528,528,528,528,568,568,568,760
37188,37188,37188,37188,37188,37188,37188,37188,29624,42840
1320,1320,1320,1320,1320,1265,1576,1576,1576,2082
1260,1260,1260,1260,1260,1260,1260,1260,1260,1570
10656,10656,10656,10656,10656,10656,10656,10656,10656,11272
1788,1788,1788,1788,1788,1788,1544,1068,1068,2550
2700,2700,2700,2700,2700,2700,2700,2700,2160,3078
6468,6468,6468,6468,6468,6468,6468,6468,6468,6588
960,960,960,960,935,2288,2288,2288,2324,3301
216,2552,2552,2552,2552,2552,2552,2552,2552,2672
1440,1540,10704,10704,10704,10704,10704,10704,10704,11517
6060,6060,6060,6060,6060,6060,6060,6060,6060,6104
828,828,828,828,828,828,828,828,828,911
840,840,3424,3424,3424,3424,3424,3424,2622,4237
144,144,856,856,856,856,856,856,856,1155
24,1024,1024,1024,1024,1024,1024,1024,560,1120
1752,1752,1752,1752,1752,1752,1752,1752,1752,2116
2940,2940,2940,2940,2940,2940,2940,2940,2520,3614
2952,2952,2952,2952,2952,3720,3720,3290,0,4878
1596,1596,1596,1596,1596,1596,1596,1596,1596,1596
2760,2760,2760,2760,2760,2760,2760,2135,0,3622
1020,1020,1020,1020,1020,1020,1020,1020,1020,1036
3072,3072,3072,3072,3072,3072,3072,3072,2584,3668
5100,5100,5100,5100,5100,5088,5088,5088,2106,7275
320,320,205,392,392,123,0,0,0,615
852,852,852,1488,1488,1488,1488,660,0,2002
6516,6516,6516,6516,6516,6516,6516,6516,4920,7235
37560,37560,37560,37560,37560,37560,37560,37560,37560,40159
1632,1632,1632,1632,1632,1632,1632,1632,1528,2143
396,396,1704,1704,1704,1704,1704,1704,1704,1849
1308,1308,1308,1308,1308,1308,1308,1308,1308,1428
2172,2172,2172,2172,2172,2101,2130,2488,2488,3579
944,944,944,944,944,944,944,944,944,986
1368,1368,8544,8544,8544,8544,8544,8544,8544,9778
13932,13932,13932,13932,13932,13932,13932,13932,13932,14936
1896,1896,1896,1896,1896,1896,1896,2170,2136,3010
2640,2640,2640,2640,2640,2640,2640,2640,2717,3417
3384,3384,3384,3384,3384,3384,3384,3384,3384,3707
10272,10272,10272,10272,10272,10272,10272,9900,9056,12819
0,2008,2008,2008,2008,2008,2008,2008,2008,2134
960,960,960,960,960,960,960,864,864,1228
2724,2724,2724,2724,2724,2724,2724,2724,2550,3336
2988,2988,2988,2988,2988,2988,3176,3176,3176,5089
1476,1476,1476,1476,1476,1476,1476,1476,1476,1511
1308,1308,1308,1308,1308,1308,1308,1308,1308,1328
1656,1656,1656,1656,1656,1656,1656,1656,1656,1750
7908,7908,7908,7908,7908,7908,7908,7908,6740,8843
204,204,1240,1240,1240,1240,1240,1240,0,1308
7212,7212,7212,7212,7212,7212,7212,6872,6872,9488
4464,4464,4464,4464,4464,4464,4290,4088,2152,5869
1560,1560,1560,1984,1984,1572,726,0,0,3278
36,0,0,0,0,0,0,0,0,49
3756,3756,3756,3756,3756,3756,3531,4000,4000,5396
6444,6444,6444,6444,6444,6444,6444,6444,6444,7155
1908,1908,1908,1908,1908,1908,2008,1799,0,3062
2184,2184,2184,2184,2184,2184,2184,2184,2184,2312
960,960,960,960,960,960,960,960,760,1092
4056,4056,4056,4056,4056,4056,4056,4056,3680,4872
840,840,840,840,840,1256,1256,1256,1256,1604
3756,3756,3756,3756,3756,3756,3756,3756,3756,4080
2928,2928,2928,2928,2928,2928,2860,3056,3056,4148
852,852,852,852,852,852,891,891,837,1202
5172,5172,5172,5172,5172,5172,5172,5172,5172,5322
4392,4392,4392,4392,4392,4392,4392,4392,4392,4534
4644,4644,4644,4644,4644,4644,4644,4644,3789,5344
1920,1920,1920,1920,1920,1920,1920,1881,1760,2474
7824,7824,7824,7824,7824,7824,7824,7824,7824,8219
18792,18792,18792,18792,18792,18792,18792,18792,18792,20753
5724,5724,5724,5724,5724,5724,5724,5724,5724,6199
2940,2940,2940,2940,2940,2940,2940,2940,2940,3303
1176,1176,1176,1176,1176,1176,1176,1176,1160,1504
3024,3024,3024,3024,3024,3024,3024,3024,3024,3054
2760,2760,2760,2760,2760,2760,2760,2760,2760,2937
2676,2676,2676,2676,2676,2676,2676,2676,2304,3379
3720,3720,3720,3720,3720,3720,3720,3720,3720,3981
5952,5952,5952,5952,5952,5952,5952,5240,5240,7374
1476,1476,1476,1476,1476,1476,1573,1560,1624,2234
732,732,732,732,732,732,732,732,624,883
1392,1392,1392,1392,1392,1392,1392,1392,1392,1567
672,672,672,672,672,672,672,836,836,915
6636,6636,6636,6636,6636,6636,6636,6636,6636,7351
23760,23760,23760,23760,23760,23760,25392,25392,25392,34243
4788,4788,4788,4788,4788,4788,4788,4788,4788,5045
2172,2172,2172,2172,2172,2030,2872,2872,2872,3790
6204,6204,6204,6204,6204,6204,6204,6204,6204,6223
672,672,672,672,672,672,649,720,720,977
6348,6348,6348,6348,6348,6348,6348,6348,0,6727
1344,1344,1344,1344,1344,1344,1344,1344,1344,1357
2796,2796,2796,2796,2796,2796,2796,2796,2796,2961
3288,3288,3288,3288,3288,3288,3288,3288,2856,4062
16836,16836,16836,16836,16836,16836,16836,16836,15675,18516
2352,2352,2352,2352,2352,2352,2352,2352,2352,2352
4284,4284,4284,4284,4284,4284,4284,4284,3832,5493
2268,2268,2268,2268,2268,2268,1908,2552,2552,3380
1680,1680,1680,1680,1680,1680,1680,1680,1680,1849
2532,2532,2532,2532,2532,4184,4184,4184,4184,5282
4680,4680,4680,4680,4680,4680,4680,4680,4680,4964
3864,3864,3864,3864,3864,3864,3864,3864,2943,4399
2244,2244,2244,2244,2244,2244,2244,1386,542,2854
1728,1728,1728,1728,1728,1728,1728,1728,1728,1935
732,732,732,732,732,732,732,732,770,862
6012,6012,6012,6012,6012,6012,6012,6012,6012,6668
2976,2976,2976,2976,2976,3752,3752,3752,2934,5260
19080,19080,19080,19080,19080,19080,19080,19080,15824,23580
5592,5592,5592,5592,5592,5592,5592,5592,4944,6959
372,372,1424,1424,1424,1424,1424,1253,212,1787
420,420,420,1064,1064,1064,1064,1064,1064,1233
2712,2712,2712,2712,2712,2712,2712,2712,2712,2811
10368,10368,10368,10368,10368,10368,10368,9384,9384,13151
6012,6012,6012,6012,6012,6312,6312,6312,879,8836
192,192,242,250,544,544,544,490,231,722
3852,3852,3852,3852,3852,3852,3852,3852,3852,4182
4344,4344,4344,4344,4344,4026,4440,4440,4440,6285
0,0,25,192,192,0,0,0,0,256
2544,2544,2544,2544,2544,2398,2430,2736,2736,3791
0,128,128,128,198,156,0,0,0,370
1872,1872,1872,1872,3000,3000,3000,3000,0,3769
2940,2940,2940,2940,2940,2940,2940,2940,2940,3398
8052,8052,8052,8052,8052,8052,8052,7240,7240,10123
2928,2928,2928,2928,2928,2928,3200,3200,3200,4313
408,408,408,408,408,408,408,376,0,598
9492,9492,9492,9492,9492,9492,9492,9492,9492,9881
4476,4476,4476,4476,4476,4476,4476,4476,4433,5818
252,252,252,252,308,660,660,660,660,784
824,824,824,824,824,824,824,0,0,915
2232,2232,2232,2232,2232,2232,2232,2232,1816,2654
516,516,516,516,516,516,627,627,627,810
1140,1140,1140,1140,1140,1140,1140,1140,1140,1207
144,144,144,144,144,144,168,156,60,215
84,84,84,70,1040,744,500,0,0,3329
504,504,504,504,504,504,504,504,324,639
0,0,0,0,0,0,0,0,0,0
12276,12276,12276,12276,12276,12276,12276,12276,12276,13201
5172,5172,5172,5172,5172,5172,5172,4624,4624,6655
5952,5952,5952,5952,5952,5952,7144,7144,3896,11109
1020,1020,1020,1020,1020,1416,1416,1416,1416,1823
3564,3564,3564,3564,3564,3564,3564,3564,3564,3676
5796,5796,5796,5796,5796,5796,5796,5796,5140,6652
328,328,328,328,328,276,276,190,190,560
0,0,0,0,0,0,0,0,0,0
1932,1932,1932,1932,1932,1932,1755,2120,2120,3023
6828,6828,6828,6828,6828,6828,7728,7728,7728,10338
2448,2448,2448,2448,2448,2448,2448,2448,2448,2559
1512,1512,1512,1512,1512,1512,1512,1512,1512,1693
2892,2892,2892,2892,2892,2892,2892,2892,2892,3070
4524,4524,4524,4524,4524,4064,4064,2372,0,6355
3384,3384,3384,3384,3384,3384,3384,3384,3384,3545
744,744,744,744,744,756,920,959,959,1410
996,996,996,996,996,981,1272,1272,1272,1731
6816,6816,6816,6816,6816,6816,6816,6816,6816,7172
4620,4620,4620,4620,4620,4620,4620,4620,4620,4704
2628,2628,2628,2628,2628,2176,2176,0,0,3257
5436,5436,5436,5436,5436,5436,5436,5436,4400,6325
1752,1752,1752,1752,1752,1752,1752,1752,1752,1752
3360,3360,3360,3360,3360,3360,3360,3360,3360,3411
7344,7344,7344,7344,7344,7344,7344,7344,6985,8150
5316,5316,5316,5316,5316,5316,5316,4347,4480,6554
2832,2832,2832,2832,2832,2832,2832,2832,2832,3236
9900,9900,9900,9900,9900,9900,9900,9900,9900,10676
0,416,416,308,0,0,0,0,0,575
2940,2940,2940,2940,2940,2940,2940,2940,2940,3188
3384,3384,3384,3384,3384,4344,4344,4344,4344,5912
2680,2680,2680,2680,2680,2680,2680,2680,0,3137
280,0,0,0,0,0,0,0,0,428
840,840,840,840,840,840,840,504,0,1021
756,756,756,756,1800,1800,1800,1800,1800,2087
2364,2364,2364,2364,2364,2364,2672,2672,2672,3639
216,2960,2960,2960,2960,2960,2960,2960,2960,3176
408,408,1432,1432,1432,1432,1432,1432,1351,1926
528,528,528,528,528,528,528,528,528,729
2916,2916,2916,2916,2992,4568,4568,0,0,6053
1548,1548,1548,1548,1548,1548,2136,2136,2136,2858
2676,2676,2676,2676,2676,2676,2676,2676,2392,3448
852,852,852,852,852,1448,1448,1505,1488,2399
12,640,640,640,640,640,640,640,288,811
612,612,612,612,612,612,612,612,605,703
2664,2664,2664,2664,2664,2664,2664,2480,2480,3440
5124,5124,5124,5124,5124,5124,5124,5124,5124,5431
1368,1368,1368,1368,1368,1368,1474,1472,1308,2353
1044,1044,1044,1044,1044,1044,1044,1089,1089,1362
852,852,852,852,924,1976,1976,1976,1976,2350
6540,6540,6540,6540,6540,6540,6540,6540,6540,6653
1056,1056,1056,1056,1056,1056,0,0,0,1159
792,792,792,792,792,792,840,840,840,1119
1152,1152,1152,1152,1152,1152,1152,1152,976,1416
684,684,684,684,684,928,928,928,928,1229
948,948,948,948,948,948,948,948,880,1339
1356,1356,1356,1356,1356,1356,1356,1356,1356,1444
1188,1188,1188,1188,1188,1188,1188,1188,1040,1455
1536,1536,1536,1536,1536,1536,1536,1536,1536,1555
1080,1080,1080,1080,1080,1080,1080,1080,833,1437
1212,1212,1212,1212,1212,1212,1212,1212,1212,1339
22032,22032,22032,22032,22032,22032,22032,22032,22032,24367
2436,2436,2436,2436,2436,2436,2448,2448,2448,3430
4260,4260,4260,4260,5840,5840,5840,0,0,7948
680,680,680,680,680,0,0,0,0,913
948,948,948,948,948,948,948,948,810,1066
1056,1056,1056,1133,2704,2704,2704,2704,2704,3155
4680,4680,4680,4680,4680,4680,4680,4680,3840,5512
2556,2556,2556,2556,2556,2556,2556,2556,2556,3196
3948,3948,3948,3948,3948,3948,3948,3948,3948,3980
7740,7740,7740,7740,7740,7740,7740,7740,6000,8634
3480,3480,3480,3480,3480,3480,3480,3480,3480,3733
3444,3444,3444,3444,3444,3444,3444,3444,3444,3476
9984,9984,9984,9984,9984,9984,9984,9984,9984,10761
1152,1152,1152,1152,1152,1166,1096,1096,664,1661
2952,2952,2952,2952,2952,2952,2952,2952,2816,3458
6768,6768,6768,6768,6768,6768,6768,6768,5312,7660
4116,4116,4116,4116,4116,4116,4116,4116,3411,4747
5364,5364,5364,5364,5364,5236,6352,6352,6352,8339
960,960,960,960,1056,2064,2064,2064,2064,2618
5952,5952,5952,5952,5952,5952,5654,6128,6128,8488
3876,3876,3876,3876,3876,3876,3876,3876,3876,4007
660,660,660,660,660,660,660,550,324,818
2376,2376,2376,2376,2376,2376,2376,2376,2376,2523
2208,2208,2208,2208,2208,2208,2208,2208,2156,2524
1164,1164,1164,1164,1164,1164,1164,1164,928,1316
4896,4896,4896,4896,4896,4896,4896,4896,5071,5673
4344,4344,4344,4344,4344,4344,4344,4344,4290,5067
4056,4056,4056,4056,4056,4056,4056,4056,3416,4889
0,12,12,116,116,0,0,0,0,247
0,0,0,66,92,0,0,0,0,434
4848,4848,4848,4848,4848,4848,4848,4848,4000,5734
12900,12900,12900,12900,12900,12900,12900,12900,12900,13656
3828,3828,3828,3828,3828,3828,3828,3828,3828,4030
12900,12900,12900,12900,12900,12900,14216,14216,14216,18815
5052,5052,5052,5052,5052,8576,8576,8576,8576,10491
4008,4008,4008,4008,4008,4008,4008,4008,3384,4734
5004,5004,5004,5004,5004,6784,6784,6784,6784,8858
3636,3636,3636,3636,3636,3636,3636,3104,3104,4337
3024,3024,3024,3024,3024,3024,3024,3008,3008,4176
24660,24660,24660,24660,24660,24660,24660,24660,19608,28353
1932,1932,1932,1932,1932,1932,1932,1932,1932,1940
9372,9372,9372,9372,9372,9372,9372,9372,7304,10565
4824,4824,4824,4824,4824,4824,4824,4824,4824,5313
2136,2136,2136,2136,2136,1998,3072,3072,3072,3921
2064,2064,2064,2064,2064,2064,2352,2352,2352,3085
3012,3012,3012,3012,3012,3012,3012,3012,3012,3259
468,468,468,468,468,468,572,572,512,716
5004,5004,5004,5004,5004,5004,5004,5004,4136,5845
804,804,804,804,804,1336,1336,1336,1336,1711
6972,6972,6972,6972,6972,6972,6972,6972,5672,8121
3312,3312,3312,3312,3312,3312,3312,2936,2936,4090
5796,5796,5796,5796,5796,5796,5796,5796,5424,7901
2844,2844,2844,2844,2844,2844,2844,2844,2844,3076
1968,1968,1968,1968,1968,1968,1968,1968,836,2405
1116,1116,1116,1116,1116,972,1408,1408,1408,1847
8136,8136,8136,8136,8136,8136,8136,8136,8136,8700
2772,2772,2772,2772,3032,0,0,0,0,4020
984,984,984,984,984,984,1090,1248,1248,1798
3072,3072,3072,3072,3072,3072,3072,3072,2457,3617
5580,5580,5580,5580,5580,5580,5580,5580,5580,6628
3576,3576,3576,3576,3576,3576,3576,3576,3576,3603
4140,4140,4140,4140,4140,4140,4140,3982,3648,5094
328,328,328,328,328,328,328,301,0,463
1188,1188,1188,1188,1188,1188,1188,1188,1177,1479
7944,7944,7944,7944,7944,7944,7944,7944,7944,8210
2256,2256,2256,2256,2256,2256,2256,2453,2136,3028
1432,1432,1432,1432,1432,1432,1432,1432,861,2274
1272,1272,1272,1272,1272,1272,1419,1419,1264,1860
400,400,400,400,400,490,588,448,278,948
2292,2292,2292,2292,2292,2292,1896,1048,0,2785
6024,6024,6024,6024,6024,6024,6024,6024,5687,6875
4344,4344,4344,4344,4344,4344,4344,4344,4344,4486
4788,4788,4788,4788,4788,4788,4788,4884,4448,6236
560,560,560,560,560,0,0,0,0,668
72,140,140,140,0,0,0,0,0,191
3144,3144,3144,3144,3144,3144,3144,3144,3144,3258
4764,4764,4764,4764,4764,4764,4764,4764,4764,5007
156,156,1352,1352,1352,1352,1352,1352,1352,1439
8880,8880,8880,8880,8880,8880,8880,8880,8880,9311
2388,2388,2388,2388,2388,2388,2388,2388,2388,2539
1212,1212,1212,1212,1212,0,0,0,0,1325
144,144,144,144,165,270,270,318,126,642
1380,1380,1380,1380,1380,1380,1416,1416,1416,1897
2484,2484,2484,2484,2484,2484,2484,2484,2475,3026
300,319,1296,1296,1296,1296,0,0,0,1745
6420,6420,6420,6420,6420,6420,6728,6728,6728,9274
5856,5856,5856,5856,5856,5856,5856,5856,5856,6434
15912,15912,15912,15912,15912,15912,14949,15664,15664,21634
1488,1488,1488,1488,1488,1488,1488,1488,1488,1512
1776,1776,1776,1776,1776,1776,1776,1776,1544,2174
3852,3852,3852,3852,3852,3852,3852,3852,3852,4006
3396,3396,3396,3396,3396,3396,3396,3396,3396,3528
8928,8928,8928,8928,8928,8928,8928,8928,7152,10228
732,732,2080,2080,2080,2080,2080,1918,0,2688
1788,1788,1788,1788,1788,2280,2280,2280,2280,2948
